13904  20110101  0053  12  OVC045     10.00  .1  .2  .3  51  .4  10.6  .5  38  .6  3.1  .7  15  .8   -9.4  .9   24  .10 15.1  .11  360  .12  .13  .14  29.42  .15  .16  .17  .18  .19  29.95  .20  AA  .21  .22  .23 29.95.1  .24
13904  20110101   153  12  OVC049     10.00              51      10.6      37      3.0      14      -10.0       23        10       340                 29.49                           30.01       AA                  30.02     
13904  20110101   253  12  OVC060     10.00              51      10.6      37      2.9      13      -10.6       22        15       010                 29.49         1       030       30.01       AA                  30.02     
13904  20110101   353  12  OVC065     10.00              50      10.0      38      3.1      17       -8.3       27         7       350                 29.51                           30.03       AA                  30.04     
13904  20110101   453  12  BKN070     10.00              50      10.0      37      2.8      15       -9.4       25        11       020                 29.51                           30.04       AA                  30.04     
13904  20110101   553  12  BKN065     10.00              49       9.4      37      2.8      17       -8.3       28         6       010                 29.53         1       015       30.06       AA                  30.06
